Date,CategoricalFeature1,CategoricalFeature2,Activity1,Activity2,Target,Activity3,Activity4,Activity5,Activity6,Activity7,Activity8,Activity9,Activity10,Activity11,Activity12,Activity13,Activity14,Activity15,Activity16
1/10/2015,Cat_1,Cat_7,NA,12386,379,16621,12714,NA,NA,3648,NA,2020,6576,17039,23091,10442,NA,4535,NA
1/10/2015,Cat_3,Cat_7,NA,1472,44,1509,1256,NA,NA,635,NA,194,1116,1906,2250,1252,NA,670,NA
1/10/2015,Cat_1,Cat_8,NA,115453,2201,39884,71367,NA,NA,11056,NA,21862,87872,202203,225203,115840,NA,93694,NA
1/10/2015,Cat_3,Cat_8,NA,31280,408,11254,24436,NA,NA,3480,NA,5361,25471,52727,74046,33449,NA,29157,NA
1/10/2015,Cat_1,Cat_9,NA,4519,86,2508,5271,NA,NA,1056,NA,1238,3938,9305,11144,5219,NA,3999,NA
1/10/2015,Cat_3,Cat_9,NA,3253,150,1114,6946,NA,NA,326,NA,1893,3301,5857,11110,4471,NA,2097,NA
1/11/2015,Cat_1,Cat_1,NA,5952,83,3168,3599,NA,NA,1732,NA,1127,4336,6514,8498,3935,NA,3061,NA
1/11/2015,Cat_3,Cat_1,NA,1467,28,839,1035,NA,NA,344,NA,309,983,1593,2538,1033,NA,645,NA
1/11/2015,Cat_1,Cat_10,NA,275,31,261,370,NA,NA,125,NA,133,291,375,612,301,NA,211,NA
1/11/2015,Cat_3,Cat_10,NA,47,33,63,58,NA,NA,42,NA,30,56,81,153,62,NA,45,NA
1/11/2015,Cat_1,Cat_11,NA,33,NA,27,32,NA,NA,28,NA,NA,30,41,46,31,NA,27,NA
1/11/2015,Cat_1,Cat_2,NA,60897,462,17901,38545,NA,NA,10873,NA,10330,42697,109133,164522,62940,NA,39561,NA
1/11/2015,Cat_3,Cat_2,NA,19646,201,4760,10570,NA,NA,3085,NA,2563,14093,27787,48146,17595,NA,10940,NA
1/11/2015,Cat_1,Cat_3,NA,1447,57,1369,1230,NA,NA,385,NA,474,821,1467,1991,941,NA,660,NA
1/11/2015,Cat_3,Cat_3,NA,554,61,463,397,NA,NA,110,NA,181,206,393,628,285,NA,179,NA
1/11/2015,Cat_1,Cat_4,NA,11551,101,7849,7174,NA,NA,2039,NA,2478,6831,10583,15681,5765,NA,7465,NA
1/11/2015,Cat_3,Cat_4,NA,1675,45,1246,917,NA,NA,313,NA,226,940,1170,2548,899,NA,1108,NA
1/11/2015,Cat_1,Cat_5,NA,83045,824,25057,48992,NA,NA,10053,NA,12764,53441,83695,142727,55859,NA,50617,NA
1/11/2015,Cat_3,Cat_5,NA,25916,267,6961,17186,NA,NA,3631,NA,3804,19912,30619,55476,20799,NA,13351,NA
1/11/2015,Cat_1,Cat_6,NA,27,NA,30,NA,NA,NA,31,NA,NA,NA,27,33,NA,NA,27,NA
1/11/2015,Cat_4,Cat_6,NA,16954,954,97215,77814,NA,NA,19895,NA,60989,63665,260147,322422,91526,NA,79997,NA
1/11/2015,Cat_1,Cat_7,NA,13540,165,22180,13615,NA,NA,3941,NA,2473,8217,13313,23716,8032,NA,6585,NA
1/11/2015,Cat_3,Cat_7,NA,2021,48,2192,1430,NA,NA,507,NA,229,1228,1709,2945,1059,NA,871,NA
1/11/2015,Cat_1,Cat_8,NA,146074,837,37432,75813,NA,NA,11652,NA,20586,103303,188870,317755,112355,NA,120669,NA
1/11/2015,Cat_3,Cat_8,NA,48113,319,12932,27962,NA,NA,3784,NA,5410,39872,47841,100711,27699,NA,43074,NA
1/11/2015,Cat_1,Cat_9,NA,7159,99,3392,9066,NA,NA,1029,NA,1495,6926,9740,19631,5384,NA,7275,NA
1/11/2015,Cat_3,Cat_9,NA,5024,43,1431,7567,NA,NA,273,NA,1588,3497,5073,11848,3813,NA,2859,NA
1/12/2015,Cat_1,Cat_1,NA,6852,211,4290,4904,NA,NA,2214,NA,1710,6129,10261,15013,7544,NA,4767,NA
1/12/2015,Cat_3,Cat_1,NA,1249,45,726,561,NA,NA,479,NA,223,736,1679,1935,948,NA,472,NA
1/12/2015,Cat_1,Cat_10,NA,680,32,645,509,NA,NA,261,NA,233,2526,1011,1385,628,NA,444,NA
1/12/2015,Cat_3,Cat_10,NA,67,30,81,53,NA,NA,45,NA,33,620,110,146,47,NA,47,NA
1/12/2015,Cat_1,Cat_11,NA,32,NA,29,30,NA,NA,28,NA,NA,43,32,32,31,NA,31,NA
1/12/2015,Cat_1,Cat_2,NA,69819,1582,22542,41664,NA,NA,11923,NA,17347,57408,164500,192061,91834,NA,40427,NA
1/12/2015,Cat_3,Cat_2,NA,11838,173,3508,7238,NA,NA,2043,NA,1886,11486,21805,34277,14541,NA,7103,NA
1/12/2015,Cat_1,Cat_3,NA,2502,127,5344,2051,NA,NA,571,NA,1202,9677,3078,4431,2129,NA,1047,NA
1/12/2015,Cat_3,Cat_3,NA,423,47,653,441,NA,NA,106,NA,206,1021,460,618,346,NA,196,NA
1/12/2015,Cat_1,Cat_4,NA,14088,498,11953,7395,NA,NA,3103,NA,3253,11116,15154,21664,10847,NA,9020,NA
1/12/2015,Cat_3,Cat_4,NA,1102,60,1116,715,NA,NA,334,NA,229,814,1087,1351,674,NA,749,NA
1/12/2015,Cat_1,Cat_5,NA,69557,1601,25090,51223,NA,NA,9932,NA,16678,65288,143919,177418,85722,NA,45546,NA
1/12/2015,Cat_3,Cat_5,NA,15401,244,5281,10745,NA,NA,2500,NA,2829,14180,27377,36414,16831,NA,8757,NA
1/12/2015,Cat_1,Cat_6,NA,29,NA,29,NA,NA,NA,28,NA,NA,NA,27,28,NA,NA,33,NA
1/12/2015,Cat_4,Cat_6,NA,14765,926,87737,75153,NA,NA,13014,NA,51765,63731,187968,312168,43560,NA,76631,NA
1/12/2015,Cat_1,Cat_7,NA,17172,324,23221,13392,NA,NA,4244,NA,2853,8664,17690,27763,11031,NA,6900,NA
1/12/2015,Cat_3,Cat_7,NA,1581,29,1240,1212,NA,NA,519,NA,163,876,1555,2261,903,NA,878,NA
1/12/2015,Cat_1,Cat_8,NA,164836,2722,50990,91823,NA,NA,12656,NA,30541,149069,273142,324341,154816,NA,165979,NA
1/12/2015,Cat_3,Cat_8,NA,29689,426,10092,17164,NA,NA,3161,NA,3483,28013,46896,73961,30602,NA,27306,NA
1/12/2015,Cat_1,Cat_9,NA,7463,100,3728,5082,NA,NA,1099,NA,1884,8997,12376,15995,7498,NA,6515,NA
1/12/2015,Cat_3,Cat_9,NA,3613,75,1076,4757,NA,NA,247,NA,1270,3392,3670,7410,3086,NA,2787,NA
1/13/2015,Cat_1,Cat_1,NA,6823,115,4035,4443,NA,NA,2338,NA,1346,6595,11175,13293,7256,NA,3874,NA
1/13/2015,Cat_3,Cat_1,NA,930,30,423,460,NA,NA,325,NA,214,586,1222,1359,780,NA,414,NA
1/13/2015,Cat_1,Cat_10,NA,1008,32,625,454,NA,NA,161,NA,195,2349,1384,2001,822,NA,463,NA
1/13/2015,Cat_3,Cat_10,NA,173,27,129,101,NA,NA,61,NA,42,491,227,283,131,NA,58,NA
1/13/2015,Cat_1,Cat_11,NA,28,NA,33,32,NA,NA,31,NA,NA,28,28,32,31,NA,27,NA
1/13/2015,Cat_1,Cat_2,NA,62821,757,22603,38804,NA,NA,8852,NA,18789,47112,148933,191978,79738,NA,33638,NA
1/13/2015,Cat_3,Cat_2,NA,10353,56,2849,7127,NA,NA,1871,NA,1958,8804,19237,26745,13796,NA,5676,NA
1/13/2015,Cat_1,Cat_3,NA,3762,100,11054,4209,NA,NA,644,NA,983,2892,5474,9879,3256,NA,1549,NA
1/13/2015,Cat_3,Cat_3,NA,728,58,2368,754,NA,NA,193,NA,124,561,998,2573,650,NA,268,NA
1/13/2015,Cat_1,Cat_4,NA,13507,140,10674,7398,NA,NA,1783,NA,2982,9448,15562,19573,9169,NA,8732,NA
1/13/2015,Cat_3,Cat_4,NA,970,30,901,583,NA,NA,305,NA,188,423,1295,1557,745,NA,638,NA
1/13/2015,Cat_1,Cat_5,NA,71829,690,25842,47310,NA,NA,7238,NA,14036,53977,130429,156080,72771,NA,43308,NA
1/13/2015,Cat_3,Cat_5,NA,13111,122,4427,10083,NA,NA,2169,NA,2178,11071,23541,32215,15767,NA,7268,NA
1/13/2015,Cat_1,Cat_6,NA,27,NA,32,NA,NA,NA,30,NA,NA,NA,31,30,NA,NA,30,NA
1/13/2015,Cat_4,Cat_6,NA,14321,671,84423,65818,NA,NA,12241,NA,53614,56174,151299,242852,39673,NA,62682,NA
1/13/2015,Cat_1,Cat_7,NA,17474,284,23113,13771,NA,NA,5621,NA,3101,8150,21688,24352,12655,NA,6320,NA
1/13/2015,Cat_3,Cat_7,NA,1161,58,1058,1032,NA,NA,795,NA,180,771,1502,1867,992,NA,566,NA
1/13/2015,Cat_1,Cat_8,NA,138673,1360,45006,85131,NA,NA,11798,NA,27488,130197,285992,297667,166011,NA,146409,NA
1/13/2015,Cat_3,Cat_8,NA,20265,105,6685,14351,NA,NA,2294,NA,3457,18832,44097,57223,26492,NA,19394,NA
1/13/2015,Cat_1,Cat_9,NA,5738,88,3620,5205,NA,NA,1082,NA,1429,6475,10329,12763,6875,NA,4901,NA
1/13/2015,Cat_3,Cat_9,NA,3223,90,914,4329,NA,NA,254,NA,1340,3551,4546,8404,3527,NA,1940,NA
1/14/2015,Cat_1,Cat_1,NA,5044,71,3156,2874,NA,NA,1886,NA,1316,4493,7734,10286,5192,NA,2784,NA
1/14/2015,Cat_3,Cat_1,NA,753,28,364,437,NA,NA,269,NA,237,557,1104,1279,716,NA,263,NA
1/14/2015,Cat_1,Cat_10,NA,621,47,457,312,NA,NA,135,NA,178,1509,1029,1235,700,NA,351,NA
1/14/2015,Cat_3,Cat_10,NA,76,32,78,43,NA,NA,31,NA,42,475,122,231,68,NA,54,NA
1/14/2015,Cat_1,Cat_11,NA,28,NA,29,27,NA,NA,28,NA,NA,33,31,30,31,NA,32,NA
1/14/2015,Cat_1,Cat_2,NA,56679,627,18818,31943,NA,NA,8811,NA,16264,48478,136302,173461,73038,NA,29192,NA
1/14/2015,Cat_3,Cat_2,NA,8372,57,2666,5690,NA,NA,1272,NA,1978,7725,21496,26311,13265,NA,5335,NA
1/14/2015,Cat_1,Cat_3,NA,2636,60,3146,2315,NA,NA,612,NA,915,1432,2792,4917,2093,NA,980,NA
1/14/2015,Cat_3,Cat_3,NA,434,29,837,330,NA,NA,102,NA,116,225,379,758,304,NA,238,NA
1/14/2015,Cat_1,Cat_4,NA,11444,327,8160,7412,NA,NA,1960,NA,3680,7669,16791,20229,10405,NA,7872,NA
1/14/2015,Cat_3,Cat_4,NA,1013,60,1071,686,NA,NA,276,NA,237,572,1101,1368,687,NA,553,NA
1/14/2015,Cat_1,Cat_5,NA,63190,718,20561,44683,NA,NA,7044,NA,17587,50358,126633,146336,76925,NA,40433,NA
1/14/2015,Cat_3,Cat_5,NA,11829,99,3779,8711,NA,NA,1507,NA,2657,10322,24620,31455,16703,NA,7748,NA
1/14/2015,Cat_1,Cat_6,NA,33,NA,27,NA,NA,NA,28,NA,NA,NA,32,32,NA,NA,33,NA
1/14/2015,Cat_4,Cat_6,NA,11129,534,70038,49857,NA,NA,12072,NA,40231,46933,142600,219277,32916,NA,59477,NA
1/14/2015,Cat_1,Cat_7,NA,14868,244,17637,11931,NA,NA,4952,NA,2851,9301,18284,21835,12345,NA,5438,NA
1/14/2015,Cat_3,Cat_7,NA,1399,32,1025,910,NA,NA,938,NA,187,763,1502,1742,1011,NA,726,NA
1/14/2015,Cat_1,Cat_8,NA,144874,1165,41751,73901,NA,NA,10436,NA,29857,101969,266643,301523,149849,NA,126836,NA
1/14/2015,Cat_3,Cat_8,NA,23081,120,6438,14015,NA,NA,1689,NA,3850,18080,43981,46065,25083,NA,19104,NA
1/14/2015,Cat_1,Cat_9,NA,5317,62,3076,5613,NA,NA,962,NA,1554,6978,10882,15139,6569,NA,5146,NA
1/14/2015,Cat_3,Cat_9,NA,2748,56,805,4007,NA,NA,160,NA,1306,2769,3641,6312,3103,NA,2638,NA
1/15/2015,Cat_1,Cat_1,NA,4953,110,4155,3583,NA,NA,1711,NA,1424,4240,7631,8744,5135,NA,2084,NA
1/15/2015,Cat_3,Cat_1,NA,566,27,505,562,NA,NA,249,NA,225,509,1176,1395,734,NA,318,NA
1/15/2015,Cat_1,Cat_10,NA,520,32,423,433,NA,NA,1021,NA,152,1127,820,1026,435,NA,244,NA
1/15/2015,Cat_3,Cat_10,NA,69,28,64,109,NA,NA,284,NA,62,199,149,211,137,NA,121,NA
1/15/2015,Cat_1,Cat_11,NA,31,NA,31,31,NA,NA,27,NA,NA,31,44,43,33,NA,30,NA
1/15/2015,Cat_1,Cat_2,NA,53122,946,20102,37373,NA,NA,7979,NA,17038,38161,128430,149727,65906,NA,29886,NA
1/15/2015,Cat_3,Cat_2,NA,7381,96,3307,6645,NA,NA,1598,NA,2096,7025,18910,25054,11648,NA,4433,NA
1/15/2015,Cat_1,Cat_3,NA,6836,74,8366,6535,NA,NA,977,NA,1731,5410,12140,15859,8852,NA,4030,NA
1/15/2015,Cat_3,Cat_3,NA,1069,27,1183,1398,NA,NA,164,NA,348,852,1531,2400,1059,NA,683,NA
1/15/2015,Cat_1,Cat_4,NA,10855,238,8796,7709,NA,NA,1895,NA,3401,6950,14851,18562,9861,NA,8112,NA
1/15/2015,Cat_3,Cat_4,NA,891,31,785,482,NA,NA,111,NA,166,401,860,1085,480,NA,406,NA
1/15/2015,Cat_1,Cat_5,NA,67075,854,23890,48118,NA,NA,7218,NA,18091,47813,135070,152734,71887,NA,39972,NA
1/15/2015,Cat_3,Cat_5,NA,12550,155,4635,9067,NA,NA,1455,NA,2361,9749,22072,31618,15650,NA,7308,NA
1/15/2015,Cat_1,Cat_6,NA,32,NA,44,NA,NA,NA,32,NA,NA,NA,29,28,NA,NA,32,NA
1/15/2015,Cat_4,Cat_6,NA,13567,819,81863,69061,NA,NA,14643,NA,54355,55558,134462,201938,74764,NA,63183,NA
1/15/2015,Cat_1,Cat_7,NA,15528,367,23542,15476,NA,NA,9373,NA,3186,9588,19939,23596,11792,NA,5903,NA
1/15/2015,Cat_3,Cat_7,NA,1371,32,1078,1135,NA,NA,840,NA,146,731,1617,1984,1108,NA,577,NA
1/15/2015,Cat_1,Cat_8,NA,122071,1081,40611,73225,NA,NA,10977,NA,30149,100807,210316,283946,141038,NA,125111,NA
1/15/2015,Cat_3,Cat_8,NA,21310,155,7547,15242,NA,NA,2074,NA,3786,18071,36604,50162,23530,NA,20304,NA
1/15/2015,Cat_1,Cat_9,NA,5230,79,2784,6546,NA,NA,589,NA,1211,5183,8348,13474,5212,NA,5170,NA
1/15/2015,Cat_3,Cat_9,NA,2593,54,931,4288,NA,NA,171,NA,1357,2806,4541,6496,3324,NA,2318,NA
1/16/2015,Cat_1,Cat_1,NA,5239,198,3741,3797,NA,NA,1466,NA,1240,3635,7783,8795,4278,NA,2114,NA
1/16/2015,Cat_3,Cat_1,NA,658,83,730,541,NA,NA,344,NA,253,590,1186,1460,826,NA,433,NA
1/16/2015,Cat_1,Cat_10,NA,233,46,407,270,NA,NA,318,NA,64,927,573,691,385,NA,144,NA
1/16/2015,Cat_3,Cat_10,NA,77,30,126,72,NA,NA,133,NA,70,624,160,255,167,NA,97,NA
1/16/2015,Cat_1,Cat_11,NA,33,NA,33,29,NA,NA,30,NA,NA,28,30,29,33,NA,31,NA
1/16/2015,Cat_1,Cat_2,NA,43501,1820,21314,35212,NA,NA,10090,NA,13225,35975,114919,131876,71941,NA,27959,NA
1/16/2015,Cat_3,Cat_2,NA,7221,153,3822,6387,NA,NA,1729,NA,1919,7038,18306,21582,12375,NA,5131,NA
1/16/2015,Cat_1,Cat_3,NA,8819,281,8393,9185,NA,NA,6408,NA,1992,5022,12026,15618,7986,NA,4303,NA
1/16/2015,Cat_3,Cat_3,NA,1655,31,1389,1434,NA,NA,1697,NA,300,985,2022,2622,1311,NA,586,NA
1/16/2015,Cat_1,Cat_4,NA,10365,393,9521,6668,NA,NA,2035,NA,2910,6884,13547,16392,7882,NA,5777,NA
1/16/2015,Cat_3,Cat_4,NA,826,61,717,683,NA,NA,217,NA,260,693,987,1199,646,NA,502,NA
1/16/2015,Cat_1,Cat_5,NA,59547,1499,24323,42078,NA,NA,8319,NA,14048,49330,102090,123107,76316,NA,36739,NA
1/16/2015,Cat_3,Cat_5,NA,11745,282,4620,7858,NA,NA,1722,NA,2540,9070,21672,25883,12949,NA,6053,NA
1/16/2015,Cat_1,Cat_6,NA,33,NA,27,NA,NA,NA,30,NA,NA,NA,31,28,NA,NA,28,NA
1/16/2015,Cat_4,Cat_6,NA,13704,966,90544,77917,NA,NA,25498,NA,50545,51555,151281,179891,66698,NA,64555,NA
1/16/2015,Cat_1,Cat_7,NA,14144,452,19623,12665,NA,NA,6736,NA,2181,8990,14861,21238,10083,NA,4363,NA
1/16/2015,Cat_3,Cat_7,NA,1376,30,937,925,NA,NA,1161,NA,206,876,1619,2231,1117,NA,697,NA
1/16/2015,Cat_1,Cat_8,NA,95937,1971,40375,62759,NA,NA,11337,NA,27160,96499,218195,273691,117981,NA,121096,NA
1/16/2015,Cat_3,Cat_8,NA,19938,270,7352,12942,NA,NA,2516,NA,3272,16923,38493,47755,24446,NA,19630,NA
1/16/2015,Cat_1,Cat_9,NA,3979,95,3594,4555,NA,NA,903,NA,1260,4801,8965,12268,4465,NA,3650,NA
1/16/2015,Cat_3,Cat_9,NA,2660,103,966,4202,NA,NA,247,NA,1340,2187,3785,6257,2960,NA,1951,NA
1/17/2015,Cat_1,Cat_1,NA,4368,72,2819,3300,NA,NA,1998,NA,1147,3527,6850,9267,5184,NA,2455,NA
1/17/2015,Cat_3,Cat_1,NA,1044,47,691,691,NA,NA,409,NA,211,795,1525,1680,1000,NA,458,NA
1/17/2015,Cat_1,Cat_10,NA,433,31,164,268,NA,NA,180,NA,116,350,458,652,355,NA,133,NA
1/17/2015,Cat_3,Cat_10,NA,76,27,77,56,NA,NA,84,NA,48,59,109,102,77,NA,57,NA
1/17/2015,Cat_1,Cat_11,NA,31,NA,33,31,NA,NA,27,NA,NA,30,32,32,33,NA,28,NA
1/17/2015,Cat_1,Cat_2,NA,49198,520,18789,29799,NA,NA,10451,NA,11344,33244,110437,134659,70425,NA,27672,NA
1/17/2015,Cat_3,Cat_2,NA,11858,187,4247,7428,NA,NA,2696,NA,2542,10408,24805,34030,17346,NA,7702,NA
1/17/2015,Cat_1,Cat_3,NA,6704,140,5350,6566,NA,NA,8027,NA,1900,3159,7977,9566,5199,NA,2599,NA
1/17/2015,Cat_3,Cat_3,NA,1124,29,1277,1243,NA,NA,1602,NA,240,461,1429,1897,987,NA,567,NA
1/17/2015,Cat_1,Cat_4,NA,9797,187,6795,6096,NA,NA,2529,NA,2382,6602,12580,15413,7836,NA,6293,NA
1/17/2015,Cat_3,Cat_4,NA,1074,70,1348,916,NA,NA,329,NA,242,784,1554,2079,1025,NA,783,NA
1/17/2015,Cat_1,Cat_5,NA,68011,722,22840,46416,NA,NA,8185,NA,13573,39603,111694,145676,78811,NA,37051,NA
1/17/2015,Cat_3,Cat_5,NA,16110,231,5617,14229,NA,NA,3226,NA,3275,14131,30757,36086,21553,NA,10583,NA
1/17/2015,Cat_1,Cat_6,NA,27,NA,30,NA,NA,NA,32,NA,NA,NA,29,28,NA,NA,28,NA
1/17/2015,Cat_4,Cat_6,NA,15500,1113,102806,82003,NA,NA,32430,NA,68627,63524,182392,218366,76890,NA,93378,NA
1/17/2015,Cat_1,Cat_7,NA,13399,240,18031,12292,NA,NA,14171,NA,3287,8039,16276,22105,10197,NA,5124,NA
1/17/2015,Cat_3,Cat_7,NA,1668,31,1394,1678,NA,NA,2751,NA,210,985,1965,2812,1391,NA,783,NA
1/17/2015,Cat_1,Cat_8,NA,102444,954,35488,73261,NA,NA,12100,NA,24347,79083,203316,262629,135565,NA,107058,NA
1/17/2015,Cat_3,Cat_8,NA,27169,228,9486,18841,NA,NA,3230,NA,5478,22660,49323,71648,30619,NA,28163,NA
1/17/2015,Cat_1,Cat_9,NA,3967,79,2275,4337,NA,NA,863,NA,1121,4530,8071,12795,5400,NA,4708,NA
1/17/2015,Cat_3,Cat_9,NA,3038,85,1127,5125,NA,NA,305,NA,1938,3611,5211,8873,4303,NA,2360,NA
1/18/2015,Cat_1,Cat_1,NA,4336,194,2413,3479,NA,NA,1927,NA,1308,3590,7249,10128,4844,NA,2288,NA
1/18/2015,Cat_3,Cat_1,NA,1364,69,733,969,NA,NA,583,NA,252,913,1763,2997,923,NA,723,NA
1/18/2015,Cat_1,Cat_10,NA,285,28,145,210,NA,NA,98,NA,98,311,554,643,358,NA,135,NA
1/18/2015,Cat_3,Cat_10,NA,66,32,32,61,NA,NA,63,NA,33,62,40,82,48,NA,44,NA
1/18/2015,Cat_1,Cat_11,NA,43,NA,28,32,NA,NA,28,NA,NA,32,29,33,30,NA,33,NA
1/18/2015,Cat_1,Cat_2,NA,58448,1163,15667,34384,NA,NA,11801,NA,11711,44783,130050,168763,65347,NA,34101,NA
1/18/2015,Cat_3,Cat_2,NA,19816,297,5091,10964,NA,NA,3284,NA,2817,14181,34133,48996,22340,NA,10863,NA
1/18/2015,Cat_1,Cat_3,NA,2886,177,1983,2572,NA,NA,2567,NA,818,1241,2950,4652,2003,NA,1110,NA
1/18/2015,Cat_3,Cat_3,NA,581,47,438,578,NA,NA,406,NA,267,276,590,924,450,NA,254,NA
1/18/2015,Cat_1,Cat_4,NA,12420,290,7257,7144,NA,NA,2820,NA,2263,7351,13586,18772,8251,NA,8049,NA
1/18/2015,Cat_3,Cat_4,NA,1799,135,1472,1273,NA,NA,541,NA,403,942,2013,2710,1368,NA,1000,NA
1/18/2015,Cat_1,Cat_5,NA,71182,1666,25618,45519,NA,NA,9286,NA,15682,50159,121632,146183,70274,NA,46319,NA
1/18/2015,Cat_3,Cat_5,NA,25164,517,7716,15619,NA,NA,4237,NA,3703,19917,41241,62336,23627,NA,14540,NA
1/18/2015,Cat_1,Cat_6,NA,30,NA,33,NA,NA,NA,33,NA,NA,NA,32,29,NA,NA,32,NA
1/18/2015,Cat_4,Cat_6,NA,21502,1167,114362,101321,NA,NA,20645,NA,69995,60817,262618,375451,121755,NA,93309,NA
1/18/2015,Cat_1,Cat_7,NA,16129,423,18982,14385,NA,NA,8370,NA,3079,9766,18193,25089,9775,NA,6114,NA
1/18/2015,Cat_3,Cat_7,NA,2232,116,1516,1777,NA,NA,2047,NA,309,1466,2048,3408,1495,NA,1252,NA
1/18/2015,Cat_1,Cat_8,NA,139754,2167,39534,83107,NA,NA,14918,NA,27598,111072,232489,283986,126900,NA,128786,NA
1/18/2015,Cat_3,Cat_8,NA,48284,685,14829,27870,NA,NA,4182,NA,6013,38666,63685,103355,44631,NA,45262,NA
1/18/2015,Cat_1,Cat_9,NA,6037,98,3077,5668,NA,NA,1377,NA,1242,6528,10087,17103,5278,NA,7042,NA
1/18/2015,Cat_3,Cat_9,NA,5806,199,1768,7934,NA,NA,509,NA,2156,5717,7282,13745,5109,NA,4134,NA
1/19/2015,Cat_1,Cat_1,NA,4953,95,3726,3666,NA,NA,2262,NA,1296,3419,8113,10143,5136,NA,2418,NA
1/19/2015,Cat_3,Cat_1,NA,742,33,542,752,NA,NA,490,NA,131,640,1026,1357,725,NA,275,NA
1/19/2015,Cat_1,Cat_10,NA,371,29,300,130,NA,NA,223,NA,124,293,595,815,441,NA,200,NA
1/19/2015,Cat_3,Cat_10,NA,47,28,56,30,NA,NA,43,NA,45,56,42,63,47,NA,28,NA
1/19/2015,Cat_1,Cat_11,NA,27,NA,28,28,NA,NA,32,NA,NA,33,32,29,28,NA,30,NA
1/19/2015,Cat_1,Cat_2,NA,54893,540,19547,35215,NA,NA,10957,NA,15576,42456,132650,162606,80084,NA,31725,NA
1/19/2015,Cat_3,Cat_2,NA,9980,104,3880,8218,NA,NA,2734,NA,2069,8624,25503,26880,15730,NA,5930,NA
1/19/2015,Cat_1,Cat_3,NA,3334,85,3532,4367,NA,NA,3035,NA,1086,1567,5090,6536,3463,NA,1369,NA
1/19/2015,Cat_3,Cat_3,NA,618,41,395,559,NA,NA,437,NA,103,320,1241,1490,1002,NA,298,NA
1/19/2015,Cat_1,Cat_4,NA,11937,211,9826,7379,NA,NA,3118,NA,3362,7322,16474,18319,8696,NA,7524,NA
1/19/2015,Cat_3,Cat_4,NA,952,48,1068,985,NA,NA,402,NA,287,540,1463,1904,1089,NA,631,NA
1/19/2015,Cat_1,Cat_5,NA,69488,963,26876,49998,NA,NA,9345,NA,16274,54759,121553,159463,88677,NA,50317,NA
1/19/2015,Cat_3,Cat_5,NA,15752,270,6051,13243,NA,NA,2600,NA,3002,11885,30145,33833,20061,NA,8791,NA
1/19/2015,Cat_1,Cat_6,NA,32,NA,28,NA,NA,NA,29,NA,NA,NA,27,28,NA,NA,31,NA
1/19/2015,Cat_4,Cat_6,NA,15613,1030,88461,70595,NA,NA,19265,NA,58644,47803,158740,215308,89362,NA,74171,NA
1/19/2015,Cat_1,Cat_7,NA,17291,260,24706,15551,NA,NA,7780,NA,3785,10672,20515,29227,14111,NA,5950,NA
1/19/2015,Cat_3,Cat_7,NA,1916,41,1382,1442,NA,NA,1516,NA,246,933,2107,2540,1211,NA,809,NA
1/19/2015,Cat_1,Cat_8,NA,136322,1506,41558,75188,NA,NA,14398,NA,28768,94189,249166,284040,139287,NA,132454,NA
1/19/2015,Cat_3,Cat_8,NA,26241,190,9359,18519,NA,NA,3069,NA,4617,19525,45044,52992,28676,NA,24548,NA
1/19/2015,Cat_1,Cat_9,NA,4969,115,3347,5930,NA,NA,929,NA,1476,4635,8433,12689,5665,NA,4213,NA
1/19/2015,Cat_3,Cat_9,NA,3409,86,1201,5918,NA,NA,243,NA,2153,3094,5849,7914,3872,NA,2768,NA
1/20/2015,Cat_1,Cat_1,NA,4124,230,3666,3752,NA,NA,2238,NA,1188,3855,8117,9344,4488,NA,2293,NA
1/20/2015,Cat_3,Cat_1,NA,595,77,566,544,NA,NA,340,NA,118,348,961,1167,759,NA,199,NA
1/20/2015,Cat_1,Cat_10,NA,343,42,156,231,NA,NA,322,NA,104,251,622,682,458,NA,162,NA
1/20/2015,Cat_3,Cat_10,NA,79,30,61,72,NA,NA,55,NA,44,57,76,115,71,NA,33,NA
1/20/2015,Cat_1,Cat_11,NA,31,NA,32,30,NA,NA,27,NA,NA,28,31,29,31,NA,31,NA
1/20/2015,Cat_1,Cat_2,NA,47678,1567,19706,36159,NA,NA,12861,NA,15638,41589,131054,146836,71194,NA,27619,NA
1/20/2015,Cat_3,Cat_2,NA,7892,171,2840,6230,NA,NA,2114,NA,1816,6378,21343,26751,13164,NA,4794,NA
1/20/2015,Cat_1,Cat_3,NA,2211,121,2495,3205,NA,NA,5915,NA,841,950,4089,5982,2781,NA,1032,NA
1/20/2015,Cat_3,Cat_3,NA,422,27,328,644,NA,NA,1059,NA,199,243,857,1694,625,NA,192,NA
1/20/2015,Cat_1,Cat_4,NA,10088,400,10152,7265,NA,NA,3029,NA,3008,7423,14828,15578,7854,NA,7094,NA
1/20/2015,Cat_3,Cat_4,NA,832,54,926,580,NA,NA,443,NA,225,510,1094,1507,770,NA,560,NA
1/20/2015,Cat_1,Cat_5,NA,67338,1788,26699,43006,NA,NA,8180,NA,14593,42907,108554,154226,79488,NA,45361,NA
1/20/2015,Cat_3,Cat_5,NA,11084,313,4177,10100,NA,NA,2320,NA,2721,9678,23644,27601,15401,NA,6944,NA
1/20/2015,Cat_1,Cat_6,NA,32,NA,28,NA,NA,NA,32,NA,NA,NA,29,29,NA,NA,28,NA
